order_id,order_date,customer_name,city,customer_type,product_name,category,quantity,total_amount,status
21,06-12-2025,Customer_46,Mumbai,Regular,Microwave,Electronics,3,11630.94,Completed
21,06-12-2025,Customer_46,Mumbai,Regular,Novel,Clothing,3,11630.94,Completed
21,06-12-2025,Customer_46,Mumbai,Regular,Textbook,Sports,3,11630.94,Completed
21,06-12-2025,Customer_46,Mumbai,Regular,Football,Books,3,11630.94,Completed
21,06-12-2025,Customer_46,Mumbai,Regular,Yoga Mat,Electronics,3,11630.94,Completed
21,06-12-2025,Customer_46,Mumbai,Regular,Watch,Books,3,11630.94,Completed
21,06-12-2025,Customer_46,Mumbai,Regular,Sunglasses,Home & Kitchen,3,11630.94,Completed
21,06-12-2025,Customer_46,Mumbai,Regular,Backpack,Sports,3,11630.94,Completed
21,06-12-2025,Customer_46,Mumbai,Regular,Shoes,Electronics,3,11630.94,Completed
22,15-11-2025,Customer_49,Delhi,VIP,Laptop,Electronics,1,3876.98,Pending
22,15-11-2025,Customer_49,Delhi,VIP,Smartphone,Sports,1,3876.98,Pending
22,15-11-2025,Customer_49,Delhi,VIP,Headphones,Books,1,3876.98,Pending
22,15-11-2025,Customer_49,Delhi,VIP,T-Shirt,Clothing,1,3876.98,Pending
22,15-11-2025,Customer_49,Delhi,VIP,Jeans,Books,1,3876.98,Pending
22,15-11-2025,Customer_49,Delhi,VIP,Blender,Clothing,1,3876.98,Pending
22,15-11-2025,Customer_49,Delhi,VIP,Microwave,Electronics,1,3876.98,Pending
22,15-11-2025,Customer_49,Delhi,VIP,Novel,Clothing,1,3876.98,Pending
22,15-11-2025,Customer_49,Delhi,VIP,Textbook,Sports,1,3876.98,Pending
22,15-11-2025,Customer_49,Delhi,VIP,Football,Books,1,3876.98,Pending
22,15-11-2025,Customer_49,Delhi,VIP,Yoga Mat,Electronics,1,3876.98,Pending
22,15-11-2025,Customer_49,Delhi,VIP,Watch,Books,1,3876.98,Pending
22,15-11-2025,Customer_49,Delhi,VIP,Sunglasses,Home & Kitchen,1,3876.98,Pending
22,15-11-2025,Customer_49,Delhi,VIP,Backpack,Sports,1,3876.98,Pending
22,15-11-2025,Customer_49,Delhi,VIP,Shoes,Electronics,1,3876.98,Pending
23,26-01-2026,Customer_16,Delhi,Premium,Laptop,Electronics,3,3995.88,Completed
23,26-01-2026,Customer_16,Delhi,Premium,Smartphone,Sports,3,3995.88,Completed
23,26-01-2026,Customer_16,Delhi,Premium,Headphones,Books,3,3995.88,Completed
23,26-01-2026,Customer_16,Delhi,Premium,T-Shirt,Clothing,3,3995.88,Completed
23,26-01-2026,Customer_16,Delhi,Premium,Jeans,Books,3,3995.88,Completed
23,26-01-2026,Customer_16,Delhi,Premium,Blender,Clothing,3,3995.88,Completed
23,26-01-2026,Customer_16,Delhi,Premium,Microwave,Electronics,3,3995.88,Completed
23,26-01-2026,Customer_16,Delhi,Premium,Novel,Clothing,3,3995.88,Completed
23,26-01-2026,Customer_16,Delhi,Premium,Textbook,Sports,3,3995.88,Completed
23,26-01-2026,Customer_16,Delhi,Premium,Football,Books,3,3995.88,Completed
23,26-01-2026,Customer_16,Delhi,Premium,Yoga Mat,Electronics,3,3995.88,Completed
23,26-01-2026,Customer_16,Delhi,Premium,Watch,Books,3,3995.88,Completed
23,26-01-2026,Customer_16,Delhi,Premium,Sunglasses,Home & Kitchen,3,3995.88,Completed
23,26-01-2026,Customer_16,Delhi,Premium,Backpack,Sports,3,3995.88,Completed
23,26-01-2026,Customer_16,Delhi,Premium,Shoes,Electronics,3,3995.88,Completed
24,09-01-2026,Customer_17,Pune,VIP,Laptop,Electronics,3,8015.31,Cancelled
24,09-01-2026,Customer_17,Pune,VIP,Smartphone,Sports,3,8015.31,Cancelled
24,09-01-2026,Customer_17,Pune,VIP,Headphones,Books,3,8015.31,Cancelled
24,09-01-2026,Customer_17,Pune,VIP,T-Shirt,Clothing,3,8015.31,Cancelled
24,09-01-2026,Customer_17,Pune,VIP,Jeans,Books,3,8015.31,Cancelled
24,09-01-2026,Customer_17,Pune,VIP,Blender,Clothing,3,8015.31,Cancelled
24,09-01-2026,Customer_17,Pune,VIP,Microwave,Electronics,3,8015.31,Cancelled
24,09-01-2026,Customer_17,Pune,VIP,Novel,Clothing,3,8015.31,Cancelled
24,09-01-2026,Customer_17,Pune,VIP,Textbook,Sports,3,8015.31,Cancelled
24,09-01-2026,Customer_17,Pune,VIP,Football,Books,3,8015.31,Cancelled
24,09-01-2026,Customer_17,Pune,VIP,Yoga Mat,Electronics,3,8015.31,Cancelled
24,09-01-2026,Customer_17,Pune,VIP,Watch,Books,3,8015.31,Cancelled
24,09-01-2026,Customer_17,Pune,VIP,Sunglasses,Home & Kitchen,3,8015.31,Cancelled
24,09-01-2026,Customer_17,Pune,VIP,Backpack,Sports,3,8015.31,Cancelled
24,09-01-2026,Customer_17,Pune,VIP,Shoes,Electronics,3,8015.31,Cancelled
25,18-01-2026,Customer_14,Mumbai,Premium,Laptop,Electronics,1,2820.96,Cancelled
25,18-01-2026,Customer_14,Mumbai,Premium,Smartphone,Sports,1,2820.96,Cancelled
25,18-01-2026,Customer_14,Mumbai,Premium,Headphones,Books,1,2820.96,Cancelled
25,18-01-2026,Customer_14,Mumbai,Premium,T-Shirt,Clothing,1,2820.96,Cancelled
25,18-01-2026,Customer_14,Mumbai,Premium,Jeans,Books,1,2820.96,Cancelled
25,18-01-2026,Customer_14,Mumbai,Premium,Blender,Clothing,1,2820.96,Cancelled
25,18-01-2026,Customer_14,Mumbai,Premium,Microwave,Electronics,1,2820.96,Cancelled
25,18-01-2026,Customer_14,Mumbai,Premium,Novel,Clothing,1,2820.96,Cancelled
25,18-01-2026,Customer_14,Mumbai,Premium,Textbook,Sports,1,2820.96,Cancelled
25,18-01-2026,Customer_14,Mumbai,Premium,Football,Books,1,2820.96,Cancelled
25,18-01-2026,Customer_14,Mumbai,Premium,Yoga Mat,Electronics,1,2820.96,Cancelled
25,18-01-2026,Customer_14,Mumbai,Premium,Watch,Books,1,2820.96,Cancelled
25,18-01-2026,Customer_14,Mumbai,Premium,Sunglasses,Home & Kitchen,1,2820.96,Cancelled
25,18-01-2026,Customer_14,Mumbai,Premium,Backpack,Sports,1,2820.96,Cancelled
25,18-01-2026,Customer_14,Mumbai,Premium,Shoes,Electronics,1,2820.96,Cancelled
26,20-12-2025,Customer_35,Chennai,Premium,Laptop,Electronics,4,3051.28,Cancelled
26,20-12-2025,Customer_35,Chennai,Premium,Smartphone,Sports,4,3051.28,Cancelled
26,20-12-2025,Customer_35,Chennai,Premium,Headphones,Books,4,3051.28,Cancelled
26,20-12-2025,Customer_35,Chennai,Premium,T-Shirt,Clothing,4,3051.28,Cancelled
26,20-12-2025,Customer_35,Chennai,Premium,Jeans,Books,4,3051.28,Cancelled
26,20-12-2025,Customer_35,Chennai,Premium,Blender,Clothing,4,3051.28,Cancelled
26,20-12-2025,Customer_35,Chennai,Premium,Microwave,Electronics,4,3051.28,Cancelled
26,20-12-2025,Customer_35,Chennai,Premium,Novel,Clothing,4,3051.28,Cancelled
26,20-12-2025,Customer_35,Chennai,Premium,Textbook,Sports,4,3051.28,Cancelled
26,20-12-2025,Customer_35,Chennai,Premium,Football,Books,4,3051.28,Cancelled
26,20-12-2025,Customer_35,Chennai,Premium,Yoga Mat,Electronics,4,3051.28,Cancelled
26,20-12-2025,Customer_35,Chennai,Premium,Watch,Books,4,3051.28,Cancelled
26,20-12-2025,Customer_35,Chennai,Premium,Sunglasses,Home & Kitchen,4,3051.28,Cancelled
26,20-12-2025,Customer_35,Chennai,Premium,Backpack,Sports,4,3051.28,Cancelled
26,20-12-2025,Customer_35,Chennai,Premium,Shoes,Electronics,4,3051.28,Cancelled
27,31-01-2026,Customer_9,Delhi,VIP,Laptop,Electronics,3,8462.88,Pending
27,31-01-2026,Customer_9,Delhi,VIP,Smartphone,Sports,3,8462.88,Pending
27,31-01-2026,Customer_9,Delhi,VIP,Headphones,Books,3,8462.88,Pending
27,31-01-2026,Customer_9,Delhi,VIP,T-Shirt,Clothing,3,8462.88,Pending
27,31-01-2026,Customer_9,Delhi,VIP,Jeans,Books,3,8462.88,Pending
27,31-01-2026,Customer_9,Delhi,VIP,Blender,Clothing,3,8462.88,Pending
27,31-01-2026,Customer_9,Delhi,VIP,Microwave,Electronics,3,8462.88,Pending
27,31-01-2026,Customer_9,Delhi,VIP,Novel,Clothing,3,8462.88,Pending
27,31-01-2026,Customer_9,Delhi,VIP,Textbook,Sports,3,8462.88,Pending
27,31-01-2026,Customer_9,Delhi,VIP,Football,Books,3,8462.88,Pending
27,31-01-2026,Customer_9,Delhi,VIP,Yoga Mat,Electronics,3,8462.88,Pending
27,31-01-2026,Customer_9,Delhi,VIP,Watch,Books,3,8462.88,Pending
27,31-01-2026,Customer_9,Delhi,VIP,Sunglasses,Home & Kitchen,3,8462.88,Pending
27,31-01-2026,Customer_9,Delhi,VIP,Backpack,Sports,3,8462.88,Pending
27,31-01-2026,Customer_9,Delhi,VIP,Shoes,Electronics,3,8462.88,Pending
28,07-01-2026,Customer_1,Bangalore,Regular,Laptop,Electronics,3,14196.18,Pending
28,07-01-2026,Customer_1,Bangalore,Regular,Smartphone,Sports,3,14196.18,Pending
28,07-01-2026,Customer_1,Bangalore,Regular,Headphones,Books,3,14196.18,Pending
28,07-01-2026,Customer_1,Bangalore,Regular,T-Shirt,Clothing,3,14196.18,Pending
28,07-01-2026,Customer_1,Bangalore,Regular,Jeans,Books,3,14196.18,Pending
28,07-01-2026,Customer_1,Bangalore,Regular,Blender,Clothing,3,14196.18,Pending
28,07-01-2026,Customer_1,Bangalore,Regular,Microwave,Electronics,3,14196.18,Pending
28,07-01-2026,Customer_1,Bangalore,Regular,Novel,Clothing,3,14196.18,Pending
28,07-01-2026,Customer_1,Bangalore,Regular,Textbook,Sports,3,14196.18,Pending
28,07-01-2026,Customer_1,Bangalore,Regular,Football,Books,3,14196.18,Pending
28,07-01-2026,Customer_1,Bangalore,Regular,Yoga Mat,Electronics,3,14196.18,Pending
28,07-01-2026,Customer_1,Bangalore,Regular,Watch,Books,3,14196.18,Pending
28,07-01-2026,Customer_1,Bangalore,Regular,Sunglasses,Home & Kitchen,3,14196.18,Pending
28,07-01-2026,Customer_1,Bangalore,Regular,Backpack,Sports,3,14196.18,Pending
28,07-01-2026,Customer_1,Bangalore,Regular,Shoes,Electronics,3,14196.18,Pending
29,16-12-2025,Customer_1,Bangalore,Regular,Laptop,Electronics,2,5343.54,Completed
29,16-12-2025,Customer_1,Bangalore,Regular,Smartphone,Sports,2,5343.54,Completed
29,16-12-2025,Customer_1,Bangalore,Regular,Headphones,Books,2,5343.54,Completed
29,16-12-2025,Customer_1,Bangalore,Regular,T-Shirt,Clothing,2,5343.54,Completed
29,16-12-2025,Customer_1,Bangalore,Regular,Jeans,Books,2,5343.54,Completed
29,16-12-2025,Customer_1,Bangalore,Regular,Blender,Clothing,2,5343.54,Completed
29,16-12-2025,Customer_1,Bangalore,Regular,Microwave,Electronics,2,5343.54,Completed
29,16-12-2025,Customer_1,Bangalore,Regular,Novel,Clothing,2,5343.54,Completed
29,16-12-2025,Customer_1,Bangalore,Regular,Textbook,Sports,2,5343.54,Completed
29,16-12-2025,Customer_1,Bangalore,Regular,Football,Books,2,5343.54,Completed
29,16-12-2025,Customer_1,Bangalore,Regular,Yoga Mat,Electronics,2,5343.54,Completed
29,16-12-2025,Customer_1,Bangalore,Regular,Watch,Books,2,5343.54,Completed
29,16-12-2025,Customer_1,Bangalore,Regular,Sunglasses,Home & Kitchen,2,5343.54,Completed
29,16-12-2025,Customer_1,Bangalore,Regular,Backpack,Sports,2,5343.54,Completed
29,16-12-2025,Customer_1,Bangalore,Regular,Shoes,Electronics,2,5343.54,Completed
30,18-12-2025,Customer_47,Pune,Premium,Laptop,Electronics,3,2288.46,Cancelled
30,18-12-2025,Customer_47,Pune,Premium,Smartphone,Sports,3,2288.46,Cancelled
30,18-12-2025,Customer_47,Pune,Premium,Headphones,Books,3,2288.46,Cancelled
30,18-12-2025,Customer_47,Pune,Premium,T-Shirt,Clothing,3,2288.46,Cancelled
30,18-12-2025,Customer_47,Pune,Premium,Jeans,Books,3,2288.46,Cancelled
30,18-12-2025,Customer_47,Pune,Premium,Blender,Clothing,3,2288.46,Cancelled
30,18-12-2025,Customer_47,Pune,Premium,Microwave,Electronics,3,2288.46,Cancelled
30,18-12-2025,Customer_47,Pune,Premium,Novel,Clothing,3,2288.46,Cancelled
30,18-12-2025,Customer_47,Pune,Premium,Textbook,Sports,3,2288.46,Cancelled
30,18-12-2025,Customer_47,Pune,Premium,Football,Books,3,2288.46,Cancelled
30,18-12-2025,Customer_47,Pune,Premium,Yoga Mat,Electronics,3,2288.46,Cancelled
30,18-12-2025,Customer_47,Pune,Premium,Watch,Books,3,2288.46,Cancelled
30,18-12-2025,Customer_47,Pune,Premium,Sunglasses,Home & Kitchen,3,2288.46,Cancelled
30,18-12-2025,Customer_47,Pune,Premium,Backpack,Sports,3,2288.46,Cancelled
30,18-12-2025,Customer_47,Pune,Premium,Shoes,Electronics,3,2288.46,Cancelled
31,18-01-2026,Customer_46,Mumbai,Regular,Laptop,Electronics,2,7975.14,Pending
31,18-01-2026,Customer_46,Mumbai,Regular,Smartphone,Sports,2,7975.14,Pending
31,18-01-2026,Customer_46,Mumbai,Regular,Headphones,Books,2,7975.14,Pending
31,18-01-2026,Customer_46,Mumbai,Regular,T-Shirt,Clothing,2,7975.14,Pending
31,18-01-2026,Customer_46,Mumbai,Regular,Jeans,Books,2,7975.14,Pending
31,18-01-2026,Customer_46,Mumbai,Regular,Blender,Clothing,2,7975.14,Pending
31,18-01-2026,Customer_46,Mumbai,Regular,Microwave,Electronics,2,7975.14,Pending
31,18-01-2026,Customer_46,Mumbai,Regular,Novel,Clothing,2,7975.14,Pending
31,18-01-2026,Customer_46,Mumbai,Regular,Textbook,Sports,2,7975.14,Pending
31,18-01-2026,Customer_46,Mumbai,Regular,Football,Books,2,7975.14,Pending
31,18-01-2026,Customer_46,Mumbai,Regular,Yoga Mat,Electronics,2,7975.14,Pending
31,18-01-2026,Customer_46,Mumbai,Regular,Watch,Books,2,7975.14,Pending
31,18-01-2026,Customer_46,Mumbai,Regular,Sunglasses,Home & Kitchen,2,7975.14,Pending
31,18-01-2026,Customer_46,Mumbai,Regular,Backpack,Sports,2,7975.14,Pending
31,18-01-2026,Customer_46,Mumbai,Regular,Shoes,Electronics,2,7975.14,Pending
32,06-12-2025,Customer_25,Pune,Regular,Laptop,Electronics,3,8015.31,Completed
32,06-12-2025,Customer_25,Pune,Regular,Smartphone,Sports,3,8015.31,Completed
32,06-12-2025,Customer_25,Pune,Regular,Headphones,Books,3,8015.31,Completed
32,06-12-2025,Customer_25,Pune,Regular,T-Shirt,Clothing,3,8015.31,Completed
32,06-12-2025,Customer_25,Pune,Regular,Jeans,Books,3,8015.31,Completed
32,06-12-2025,Customer_25,Pune,Regular,Blender,Clothing,3,8015.31,Completed
32,06-12-2025,Customer_25,Pune,Regular,Microwave,Electronics,3,8015.31,Completed
32,06-12-2025,Customer_25,Pune,Regular,Novel,Clothing,3,8015.31,Completed
32,06-12-2025,Customer_25,Pune,Regular,Textbook,Sports,3,8015.31,Completed
32,06-12-2025,Customer_25,Pune,Regular,Football,Books,3,8015.31,Completed
32,06-12-2025,Customer_25,Pune,Regular,Yoga Mat,Electronics,3,8015.31,Completed
32,06-12-2025,Customer_25,Pune,Regular,Watch,Books,3,8015.31,Completed
32,06-12-2025,Customer_25,Pune,Regular,Sunglasses,Home & Kitchen,3,8015.31,Completed
32,06-12-2025,Customer_25,Pune,Regular,Backpack,Sports,3,8015.31,Completed
32,06-12-2025,Customer_25,Pune,Regular,Shoes,Electronics,3,8015.31,Completed
33,03-01-2026,Customer_13,Hyderabad,Regular,Laptop,Electronics,4,16647.52,Completed
33,03-01-2026,Customer_13,Hyderabad,Regular,Smartphone,Sports,4,16647.52,Completed
33,03-01-2026,Customer_13,Hyderabad,Regular,Headphones,Books,4,16647.52,Completed
33,03-01-2026,Customer_13,Hyderabad,Regular,T-Shirt,Clothing,4,16647.52,Completed
33,03-01-2026,Customer_13,Hyderabad,Regular,Jeans,Books,4,16647.52,Completed
33,03-01-2026,Customer_13,Hyderabad,Regular,Blender,Clothing,4,16647.52,Completed
33,03-01-2026,Customer_13,Hyderabad,Regular,Microwave,Electronics,4,16647.52,Completed
33,03-01-2026,Customer_13,Hyderabad,Regular,Novel,Clothing,4,16647.52,Completed
33,03-01-2026,Customer_13,Hyderabad,Regular,Textbook,Sports,4,16647.52,Completed
33,03-01-2026,Customer_13,Hyderabad,Regular,Football,Books,4,16647.52,Completed
33,03-01-2026,Customer_13,Hyderabad,Regular,Yoga Mat,Electronics,4,16647.52,Completed
33,03-01-2026,Customer_13,Hyderabad,Regular,Watch,Books,4,16647.52,Completed
33,03-01-2026,Customer_13,Hyderabad,Regular,Sunglasses,Home & Kitchen,4,16647.52,Completed
33,03-01-2026,Customer_13,Hyderabad,Regular,Backpack,Sports,4,16647.52,Completed
33,03-01-2026,Customer_13,Hyderabad,Regular,Shoes,Electronics,4,16647.52,Completed
34,22-11-2025,Customer_45,Pune,Premium,Laptop,Electronics,2,1164.14,Completed
34,22-11-2025,Customer_45,Pune,Premium,Smartphone,Sports,2,1164.14,Completed
34,22-11-2025,Customer_45,Pune,Premium,Headphones,Books,2,1164.14,Completed
34,22-11-2025,Customer_45,Pune,Premium,T-Shirt,Clothing,2,1164.14,Completed
34,22-11-2025,Customer_45,Pune,Premium,Jeans,Books,2,1164.14,Completed
34,22-11-2025,Customer_45,Pune,Premium,Blender,Clothing,2,1164.14,Completed
34,22-11-2025,Customer_45,Pune,Premium,Microwave,Electronics,2,1164.14,Completed
34,22-11-2025,Customer_45,Pune,Premium,Novel,Clothing,2,1164.14,Completed
34,22-11-2025,Customer_45,Pune,Premium,Textbook,Sports,2,1164.14,Completed
34,22-11-2025,Customer_45,Pune,Premium,Football,Books,2,1164.14,Completed
34,22-11-2025,Customer_45,Pune,Premium,Yoga Mat,Electronics,2,1164.14,Completed
34,22-11-2025,Customer_45,Pune,Premium,Watch,Books,2,1164.14,Completed
34,22-11-2025,Customer_45,Pune,Premium,Sunglasses,Home & Kitchen,2,1164.14,Completed
34,22-11-2025,Customer_45,Pune,Premium,Backpack,Sports,2,1164.14,Completed
34,22-11-2025,Customer_45,Pune,Premium,Shoes,Electronics,2,1164.14,Completed
35,29-11-2025,Customer_26,Chennai,VIP,Laptop,Electronics,2,1164.14,Completed
35,29-11-2025,Customer_26,Chennai,VIP,Smartphone,Sports,2,1164.14,Completed
35,29-11-2025,Customer_26,Chennai,VIP,Headphones,Books,2,1164.14,Completed
35,29-11-2025,Customer_26,Chennai,VIP,T-Shirt,Clothing,2,1164.14,Completed
35,29-11-2025,Customer_26,Chennai,VIP,Jeans,Books,2,1164.14,Completed
35,29-11-2025,Customer_26,Chennai,VIP,Blender,Clothing,2,1164.14,Completed
35,29-11-2025,Customer_26,Chennai,VIP,Microwave,Electronics,2,1164.14,Completed
35,29-11-2025,Customer_26,Chennai,VIP,Novel,Clothing,2,1164.14,Completed
35,29-11-2025,Customer_26,Chennai,VIP,Textbook,Sports,2,1164.14,Completed
35,29-11-2025,Customer_26,Chennai,VIP,Football,Books,2,1164.14,Completed
35,29-11-2025,Customer_26,Chennai,VIP,Yoga Mat,Electronics,2,1164.14,Completed
35,29-11-2025,Customer_26,Chennai,VIP,Watch,Books,2,1164.14,Completed
35,29-11-2025,Customer_26,Chennai,VIP,Sunglasses,Home & Kitchen,2,1164.14,Completed
35,29-11-2025,Customer_26,Chennai,VIP,Backpack,Sports,2,1164.14,Completed
35,29-11-2025,Customer_26,Chennai,VIP,Shoes,Electronics,2,1164.14,Completed
36,24-11-2025,Customer_25,Pune,Regular,Laptop,Electronics,5,20809.4,Completed
36,24-11-2025,Customer_25,Pune,Regular,Smartphone,Sports,5,20809.4,Completed
36,24-11-2025,Customer_25,Pune,Regular,Headphones,Books,5,20809.4,Completed
36,24-11-2025,Customer_25,Pune,Regular,T-Shirt,Clothing,5,20809.4,Completed
36,24-11-2025,Customer_25,Pune,Regular,Jeans,Books,5,20809.4,Completed
36,24-11-2025,Customer_25,Pune,Regular,Blender,Clothing,5,20809.4,Completed
36,24-11-2025,Customer_25,Pune,Regular,Microwave,Electronics,5,20809.4,Completed
36,24-11-2025,Customer_25,Pune,Regular,Novel,Clothing,5,20809.4,Completed
36,24-11-2025,Customer_25,Pune,Regular,Textbook,Sports,5,20809.4,Completed
36,24-11-2025,Customer_25,Pune,Regular,Football,Books,5,20809.4,Completed
36,24-11-2025,Customer_25,Pune,Regular,Yoga Mat,Electronics,5,20809.4,Completed
36,24-11-2025,Customer_25,Pune,Regular,Watch,Books,5,20809.4,Completed
36,24-11-2025,Customer_25,Pune,Regular,Sunglasses,Home & Kitchen,5,20809.4,Completed
36,24-11-2025,Customer_25,Pune,Regular,Backpack,Sports,5,20809.4,Completed
36,24-11-2025,Customer_25,Pune,Regular,Shoes,Electronics,5,20809.4,Completed
37,08-01-2026,Customer_9,Delhi,VIP,Laptop,Electronics,4,10687.08,Pending
37,08-01-2026,Customer_9,Delhi,VIP,Smartphone,Sports,4,10687.08,Pending
37,08-01-2026,Customer_9,Delhi,VIP,Headphones,Books,4,10687.08,Pending
37,08-01-2026,Customer_9,Delhi,VIP,T-Shirt,Clothing,4,10687.08,Pending
37,08-01-2026,Customer_9,Delhi,VIP,Jeans,Books,4,10687.08,Pending
37,08-01-2026,Customer_9,Delhi,VIP,Blender,Clothing,4,10687.08,Pending
37,08-01-2026,Customer_9,Delhi,VIP,Microwave,Electronics,4,10687.08,Pending
37,08-01-2026,Customer_9,Delhi,VIP,Novel,Clothing,4,10687.08,Pending
37,08-01-2026,Customer_9,Delhi,VIP,Textbook,Sports,4,10687.08,Pending
37,08-01-2026,Customer_9,Delhi,VIP,Football,Books,4,10687.08,Pending
37,08-01-2026,Customer_9,Delhi,VIP,Yoga Mat,Electronics,4,10687.08,Pending
37,08-01-2026,Customer_9,Delhi,VIP,Watch,Books,4,10687.08,Pending
37,08-01-2026,Customer_9,Delhi,VIP,Sunglasses,Home & Kitchen,4,10687.08,Pending
37,08-01-2026,Customer_9,Delhi,VIP,Backpack,Sports,4,10687.08,Pending
37,08-01-2026,Customer_9,Delhi,VIP,Shoes,Electronics,4,10687.08,Pending
38,13-11-2025,Customer_23,Hyderabad,Premium,Laptop,Electronics,2,4741.34,Pending
38,13-11-2025,Customer_23,Hyderabad,Premium,Smartphone,Sports,2,4741.34,Pending
38,13-11-2025,Customer_23,Hyderabad,Premium,Headphones,Books,2,4741.34,Pending
38,13-11-2025,Customer_23,Hyderabad,Premium,T-Shirt,Clothing,2,4741.34,Pending
38,13-11-2025,Customer_23,Hyderabad,Premium,Jeans,Books,2,4741.34,Pending
38,13-11-2025,Customer_23,Hyderabad,Premium,Blender,Clothing,2,4741.34,Pending
38,13-11-2025,Customer_23,Hyderabad,Premium,Microwave,Electronics,2,4741.34,Pending
38,13-11-2025,Customer_23,Hyderabad,Premium,Novel,Clothing,2,4741.34,Pending
38,13-11-2025,Customer_23,Hyderabad,Premium,Textbook,Sports,2,4741.34,Pending
38,13-11-2025,Customer_23,Hyderabad,Premium,Football,Books,2,4741.34,Pending
38,13-11-2025,Customer_23,Hyderabad,Premium,Yoga Mat,Electronics,2,4741.34,Pending
38,13-11-2025,Customer_23,Hyderabad,Premium,Watch,Books,2,4741.34,Pending
38,13-11-2025,Customer_23,Hyderabad,Premium,Sunglasses,Home & Kitchen,2,4741.34,Pending
38,13-11-2025,Customer_23,Hyderabad,Premium,Backpack,Sports,2,4741.34,Pending
38,13-11-2025,Customer_23,Hyderabad,Premium,Shoes,Electronics,2,4741.34,Pending
39,06-01-2026,Customer_15,Pune,Regular,Laptop,Electronics,3,8462.88,Cancelled
39,06-01-2026,Customer_15,Pune,Regular,Smartphone,Sports,3,8462.88,Cancelled
39,06-01-2026,Customer_15,Pune,Regular,Headphones,Books,3,8462.88,Cancelled
39,06-01-2026,Customer_15,Pune,Regular,T-Shirt,Clothing,3,8462.88,Cancelled
39,06-01-2026,Customer_15,Pune,Regular,Jeans,Books,3,8462.88,Cancelled
39,06-01-2026,Customer_15,Pune,Regular,Blender,Clothing,3,8462.88,Cancelled
39,06-01-2026,Customer_15,Pune,Regular,Microwave,Electronics,3,8462.88,Cancelled
39,06-01-2026,Customer_15,Pune,Regular,Novel,Clothing,3,8462.88,Cancelled
39,06-01-2026,Customer_15,Pune,Regular,Textbook,Sports,3,8462.88,Cancelled
39,06-01-2026,Customer_15,Pune,Regular,Football,Books,3,8462.88,Cancelled
39,06-01-2026,Customer_15,Pune,Regular,Yoga Mat,Electronics,3,8462.88,Cancelled
39,06-01-2026,Customer_15,Pune,Regular,Watch,Books,3,8462.88,Cancelled
39,06-01-2026,Customer_15,Pune,Regular,Sunglasses,Home & Kitchen,3,8462.88,Cancelled
39,06-01-2026,Customer_15,Pune,Regular,Backpack,Sports,3,8462.88,Cancelled
39,06-01-2026,Customer_15,Pune,Regular,Shoes,Electronics,3,8462.88,Cancelled
40,30-01-2026,Customer_14,Mumbai,Premium,Laptop,Electronics,4,5130.56,Cancelled
40,30-01-2026,Customer_14,Mumbai,Premium,Smartphone,Sports,4,5130.56,Cancelled
40,30-01-2026,Customer_14,Mumbai,Premium,Headphones,Books,4,5130.56,Cancelled
40,30-01-2026,Customer_14,Mumbai,Premium,T-Shirt,Clothing,4,5130.56,Cancelled
40,30-01-2026,Customer_14,Mumbai,Premium,Jeans,Books,4,5130.56,Cancelled
40,30-01-2026,Customer_14,Mumbai,Premium,Blender,Clothing,4,5130.56,Cancelled
40,30-01-2026,Customer_14,Mumbai,Premium,Microwave,Electronics,4,5130.56,Cancelled
40,30-01-2026,Customer_14,Mumbai,Premium,Novel,Clothing,4,5130.56,Cancelled
40,30-01-2026,Customer_14,Mumbai,Premium,Textbook,Sports,4,5130.56,Cancelled
40,30-01-2026,Customer_14,Mumbai,Premium,Football,Books,4,5130.56,Cancelled
40,30-01-2026,Customer_14,Mumbai,Premium,Yoga Mat,Electronics,4,5130.56,Cancelled
40,30-01-2026,Customer_14,Mumbai,Premium,Watch,Books,4,5130.56,Cancelled
40,30-01-2026,Customer_14,Mumbai,Premium,Sunglasses,Home & Kitchen,4,5130.56,Cancelled
40,30-01-2026,Customer_14,Mumbai,Premium,Backpack,Sports,4,5130.56,Cancelled
40,30-01-2026,Customer_14,Mumbai,Premium,Shoes,Electronics,4,5130.56,Cancelled
41,28-12-2025,Customer_39,Hyderabad,Regular,Laptop,Electronics,5,20809.4,Completed
41,28-12-2025,Customer_39,Hyderabad,Regular,Smartphone,Sports,5,20809.4,Completed
41,28-12-2025,Customer_39,Hyderabad,Regular,Headphones,Books,5,20809.4,Completed
41,28-12-2025,Customer_39,Hyderabad,Regular,T-Shirt,Clothing,5,20809.4,Completed
41,28-12-2025,Customer_39,Hyderabad,Regular,Jeans,Books,5,20809.4,Completed
41,28-12-2025,Customer_39,Hyderabad,Regular,Blender,Clothing,5,20809.4,Completed
41,28-12-2025,Customer_39,Hyderabad,Regular,Microwave,Electronics,5,20809.4,Completed
41,28-12-2025,Customer_39,Hyderabad,Regular,Novel,Clothing,5,20809.4,Completed
41,28-12-2025,Customer_39,Hyderabad,Regular,Textbook,Sports,5,20809.4,Completed
41,28-12-2025,Customer_39,Hyderabad,Regular,Football,Books,5,20809.4,Completed
41,28-12-2025,Customer_39,Hyderabad,Regular,Yoga Mat,Electronics,5,20809.4,Completed
41,28-12-2025,Customer_39,Hyderabad,Regular,Watch,Books,5,20809.4,Completed
