customer_id,Total,transaction_id
643cb1ca-225a-420b-a099-f7358a30ce1d,8063.07,13
36bb25e8-8cc2-4d0c-9d45-917882499650,8062.3,7
1b9a5609-d76a-495d-bd60-d0153a510a31,8058.81,10
5e9a7bc2-4a9b-4ad1-934b-5593023a71cb,8047.849999999999,9
7fbc9bef-ac07-417a-a67d-5ac9e8a8224f,8045.0199999999995,13
c6463a82-664e-4270-84c4-e1d27f5cffd4,8044.52,10
8fcc67be-f6a7-4825-88e2-7e27e54ff6fc,8043.03,9
3675d61e-db07-43c4-936b-91ffee4c3e77,8035.960000000001,10
b66c209b-9fed-43b3-9cf9-c03052e930be,8025.05,11
ccd023fd-4165-4c02-9f66-434c70f3e649,8024.11,5
88f5d918-9a2e-4318-a877-a34ed4becd32,8015.65,11
b862723c-d6dd-4a5c-a135-ddacc3f50970,8014.58,12
5c12f7a4-6cca-4b98-9358-bb1dc9a09fa6,8012.38,10
4eec04e3-d9ff-4adb-b63a-fd69aee8024f,8008.02,8
5749293c-4d61-4f0f-8bbd-4922059319f1,8007.46,8
877e268d-fca8-4478-806a-4086722f6446,8001.84,12
3e27f228-e376-4c03-89b2-2895f220b763,8000.960000000001,9
0cb1a3c1-55c3-4e1a-976a-a8962af0cc6b,8000.19,14
4854a14b-b223-443e-93d2-945b4ea3035e,7992.08,10
38aea4cd-b3cd-44ff-804f-242a1a093a8c,7986.72,6
3b1881c1-4b9c-45df-a9c5-52e85a2161c2,7984.29,7
aaca519d-face-43de-92eb-68ed4d35d7f4,7978.42,10
84a41b86-b748-4c2d-a9ac-223463d2e14b,7978.18,9
92ba3a03-2eb7-4406-9222-00ac137721c8,7975.86,12
1853631c-7e73-49c9-bcd1-400842c7a085,7974.75,10
b876c2a8-6999-4262-b298-57f95070c3f8,7973.43,13
864e2c9c-7788-4cbd-b822-4ae91aa53d42,7972.92,14
2ccd10d4-d325-4aed-838e-8dc82f67a7aa,7972.47,10
80045892-932c-4291-b0c4-ce851be0973b,7971.91,10
34990506-c3ee-4dca-b78a-9caf150b14f2,7971.43,15
b486bc40-e6f9-4335-a5f9-d89a35f3656f,7970.83,15
693d8b2b-5337-4f4c-91ae-59889f5582fe,7968.599999999999,16
bc50ace7-5e89-4141-87fc-7b50a8255f8c,7968.27,7
d6d389d1-493f-43e7-be59-c6b727012efa,7963.692770117912,6
d776c12f-7246-4309-b419-491119c6eb28,7960.42,4
876b584c-ee29-4f7d-b69e-f827ea38514e,7949.74,13
7c6f9d72-9689-42e5-b081-f7af88dc60f1,7947.15,16
8d7ebcda-a491-41d2-9f6f-65f7e83309d0,7947.15,13
57b83ecf-acac-4775-8983-2015ccdb8f64,7944.12,11
735790aa-2b11-45e1-85bb-7371e5ad8723,7943.67,14
de4b2497-46bb-4130-9cd6-f571e9f2fb65,7932.08,7
4af66e9d-3d51-4204-a46b-e3050ee2a647,7928.07,10
4a81f4a5-b872-42a2-ae92-1f560de696ad,7920.09,8
3a13c640-2d99-4db2-9787-2d84a72baad8,7919.4800000000005,8
6e234670-2953-49be-a664-e1d9bc5eccd6,7914.54,12
36c4ca67-7050-47a5-8e91-cab4b635f167,7910.0,17
2fe076bb-d401-4276-bb73-77f222d93cbe,7902.86,9
65e85427-0834-4a46-b188-296a8980bd00,7901.08,14
690574fa-b73f-46fc-8d5d-bed883a7acdb,7899.97,8
8abbe588-3999-4f54-bc87-a6e35411218c,7896.389999999999,12
25b6e5b1-a1fc-4fb4-8763-6bb26eb62070,7894.96,11
ab5934d5-15c9-49ef-ba31-aefced82ca6c,7891.79,9
f29b91b0-0996-4179-851d-883be5cb8e7e,7890.38,10
88c3c83e-4125-4bac-8fcc-ec511590a549,7884.93,13
e6170fb4-b1aa-45e9-b122-e6bac45977de,7878.34,8
b78c5dc9-0230-4550-9327-8c4303003c28,7877.929999999999,6
0be82b22-4d71-4720-8dc4-a81ec490a35d,7877.07,16
87e25b45-9de2-48f2-a17a-0ab432b50fdc,7874.56,7
4ee5d856-5b47-461c-9356-104dc45ff2d9,7866.3,14
d9206188-5ffe-4b77-b62d-52d4cc58bb8a,7860.870000000001,10
66f89534-5a4d-4eae-9bcf-90192491701a,7859.91,11
2d5ae80d-f726-448e-bc49-81cb4434dbce,7856.02,7
c4ae5498-90cb-4c32-bdc8-1bd546c2d627,7851.620000000001,9
f7697223-681c-4772-9fbe-0bdb7a791039,7851.04,7
c492a9b7-8c0e-4943-a0cc-934a020750cb,7837.72,5
0da8d08e-07d3-4143-a5ac-12723faa31fe,7836.51,15
c0ec317a-e27a-48ba-843e-d1260240f3cc,7832.6,11
a70343af-2b10-488f-a2c9-e29918916e4d,7826.95,13
925e0585-9b73-415f-95f9-6c684b46e9d3,7826.860000000001,6
1debabbd-76a9-401c-bb44-490e8eb7e00f,7824.15,11
9c367032-e1ea-45f9-9037-423dd284847d,7816.67,7
e65feeda-b1e5-4bdd-ae92-8249b17ab914,7802.79,15
0adf701d-bec4-435c-9840-564e7592b477,7800.59,8
fd7d0375-ac33-4486-a0c8-7813e83747b0,7794.69,11
7dac09c9-e097-482a-9fb3-7bcf20c5dbaa,7787.01,10
63aded84-43ff-4854-aa24-aa3feeb4bd80,7784.9400000000005,10
2e3ca052-a8ef-4528-823c-a17c080bb961,7783.18,12
697d5833-3650-45ef-91fe-8011a6c458c9,7780.450000000001,5
647d270e-92f8-4f71-86d4-23b069d01492,7775.18,9
cdf647fb-e6fe-4d3a-8382-3007839e350e,7774.860000000001,8
f49c7a27-2207-42d4-a437-d4a179adb2a9,7772.11,8
39f333cd-9827-49b4-b6ca-6e75835ac782,7750.49,13
9b055d23-6cac-48c0-83de-e615e99fe494,7745.179999999999,7
93ba38b8-5680-44c9-8d36-225972562d4f,7731.86,9
d4fc24bb-ecb8-4346-9472-98a7b9f744da,7731.35,8
8f217763-6436-4e9f-a560-5aa88fe80b41,7730.53,9
5ef0530c-df3c-4c88-8c3f-f3ed6e2e4898,7730.049999999999,14
f2957974-95ed-44ce-bddd-2c45e59a9439,7727.36,12
d2cc0902-4f11-466d-88fe-3d0fb4a45344,7722.1900000000005,13
89149df0-c0a3-438f-8919-659e553d894f,7715.73,6
c433e9c8-038f-413b-b0c8-f038f5009399,7715.1,12
c05676d4-1ccf-4911-bafd-f6eed29b83ef,7705.37,9
57608c70-d5ec-4ac3-85b6-05268374d209,7702.4514418569415,16
ccb1bdc0-afcb-4beb-8586-2904c38389a5,7700.92,8
5f92eead-8dd3-4b7f-a64f-1c5325616853,7683.219999999999,14
2c7ccb48-07a2-450b-94d7-4e3b9c92af9e,7681.17,11
ab339b9f-e14a-490b-8e34-81023383f19b,7676.89,13
ae343f95-681a-4507-a5d6-89c88bf280b4,7660.01,9
104b1a33-e04e-4971-b4d0-9b4a1266b153,7658.37,13
529f1406-c7a7-47d4-b5d3-eaa28ed699b8,7652.76,9
eda76cf3-fd23-4b2a-b36a-678a16f43eae,7651.790000000001,5
b1611bde-e917-4b27-a91e-049420d8640e,7651.36,9
6638d90a-5b78-4c9b-9fcb-befdfdaf8d02,7650.59,5
76718d9d-d048-41a9-9be2-08b608d4184f,7642.2,11
4a8de0e0-09d8-4ba3-82ab-920ab7996b33,7641.41,12
fea26c9a-0dee-4a22-beab-90854aa14c56,7640.51,10
c090332a-c3af-40a9-9719-9de16026495d,7637.64,7
b0df6205-f433-4624-ac69-e3e54738d699,7632.67,11
7efb4b9f-7782-4322-8fd1-55abd9c9f2ce,7629.12,14
41ddfe39-4789-45c1-8339-58900d8cd6d5,7625.1,6
9f41a41c-01a2-4cb2-9d3f-eb1389724604,7621.06,10
89556564-b5f3-4d6b-b871-fadc54eeede3,7616.67,7
28db9dcb-52d9-4898-9fb2-d16f2a38bf06,7612.51,13
d75114ad-5343-4b34-b8e2-8a297a01d4be,7612.064386815519,11
aadac443-1368-4fbd-a3c5-7e64ed8baedf,7603.83,8
cd4f39ae-a3a6-46a8-a4f0-9240b0f79e7a,7591.81,9
35a7e397-5f7c-44c7-b2bc-3ec07aeaf4df,7589.92,5
7efe3462-fcd3-4717-851e-02357c68ad39,7587.53,8
8a4517f6-ee90-4e60-9475-491b17d51251,7584.0599999999995,7
051e0e86-c98c-44f4-9839-3e5376368ea8,7580.75,5
bebc4a94-e170-4c8f-baf9-3e3ee4b6364d,7580.73,12
12365d28-58ed-466a-96e8-4659258db1e5,7574.44413340043,19
c5e718e6-cec2-4ea1-9f7f-2ba76509a4d8,7573.92,6
5a30ba9d-e1f9-4454-9472-638215cb8f0e,7570.9400000000005,14
54b34b95-7b8d-4b70-a8cc-4ba962d001cc,7569.9,10
02c27feb-7608-429e-99d6-c2a500c14557,7568.69,9
c1f61dd4-b439-4ff6-a275-1ad2bb36396d,7564.03,12
d81b9472-834e-4260-abc1-13d8cd4291f8,7555.49,6
7b660d5c-d5a2-4831-aa3d-9e85f91c7c14,7553.2,13
8e7d9067-74ec-45bd-8ec3-ee9eb1d458ac,7549.85,5
8f1a3c32-21f6-4e34-80c6-7d2b217549a7,7549.12,7
6e7cc908-08a5-4991-bdfa-9f188a707077,7544.17,11
f40e6d9e-3c45-42d2-998b-f0ebb07aa36c,7542.030000000001,7
30ae1aeb-0897-4117-9cff-ff4168ec11b7,7540.73,9
5dc3a591-eea8-4ccb-9a8b-6a8dd91b3971,7533.3,11
40476713-0b8a-4f3f-8b8f-376bf7ae98ea,7524.6,10
4815a85f-93ee-4920-9b2f-234abd2537f1,7513.7,12
7ca7c9ed-fc56-4b65-ab3e-a9cf08c464e5,7511.57,7
def8b26f-edae-49bc-acb5-66636b05504c,7511.13,13
f9e2bc32-58dd-4cb8-991c-49a783fb9c6f,7510.45,15
c89870c6-c2da-4ae3-b2fe-8c9aca500bf0,7509.87,11
e0a94b1c-14e5-42c5-a950-69d6737b36b5,7509.610000000001,15
bf770fbc-95bc-4fdb-b26d-3d1c613efc86,7509.540000000001,8
1765889e-951c-40cf-9cc1-5789b02a3053,7499.13,9
5502e40f-4c4d-48a2-9659-c8473b4c6184,7494.57,10
ee081ac6-8838-4ee2-9318-d8e376b4288d,7492.45,9
6a6355e6-3300-4158-a235-347dd95c32bd,7490.74,12
b4c13a63-1a56-4057-bc0b-946690a14a1a,7487.97,7
a9a10b44-1c94-4578-b6c5-f233203ffe07,7487.08,9
5e821676-f8c0-4e54-8026-a8ead90beb4e,7484.427008511668,2
e73a42fa-899b-4209-ad9e-d5150fb8b513,7474.93,9
362f65e4-14be-41a4-84ea-d0b9f2683c01,7472.32,3
52c686b3-de3a-4247-88c1-e1c6703124a2,7466.149006303158,8
6b58a147-ae3f-4761-86ce-5a082fb2700d,7463.8,5
120a2293-3ade-48a3-b97c-96f5768b45f8,7462.99,5
32db878d-1c8e-498f-97d0-f2523df67879,7460.8099999999995,11
f4cc2347-a6a6-40ee-9fc6-cc6d75b36929,7456.63,7
1833ef71-a51e-44ac-90d6-e1ddc03ab1ae,7456.52,7
a628d8e0-7796-4728-b585-2864ed4960a7,7455.6,8
c1320c6a-f3d4-4980-9049-4ecba74da34b,7452.75,13
5933e653-f589-420d-b52a-c63c1cba33f5,7443.93,8
d6197e85-49ee-4364-bc6a-9617bf1bfcac,7443.6,8
2c482cb7-56b7-474c-9b15-1b19ba653e80,7442.73,6
74c5446d-e3dc-4312-a504-d4e32ffe253a,7441.129284958294,14
1f67a391-4bfb-45a6-a546-e307aa1821ac,7440.28,11
bbeb332e-24d3-45ac-bd9d-269ce1caa58f,7439.07,12
63a7a8ea-0ad8-441a-b77d-16b40fb83191,7438.940732972567,11
f9c18964-7cc2-4f65-a95b-5b70cdb20487,7438.46,12
30039ec2-415b-4c89-9e89-e68366d61f75,7438.139999999999,10
e66c99ef-8c27-449d-baf3-148dd1d258c7,7428.44,10
11e505aa-4f81-4de8-aecb-f9536421d48d,7427.17,11
a2310809-e7aa-43c8-92b6-e69f86811767,7424.700000000001,4
de244a47-61ba-44c0-97c1-297987d75fb2,7415.97,12
483977d6-59a3-4d37-acfe-4ae889bad936,7413.67,14
b63abd3a-7745-4d7d-9291-890be122dea8,7409.1,12
cb4079e8-701d-46c0-b5f7-3804e2eb999d,7407.38,9
16206b00-7b37-441e-97cd-79b414ec8bea,7398.360000000001,10
4b1a354e-6624-4e16-be4f-8384c820e72a,7398.29,14
ceaab697-fd9b-4e93-a9c9-597025ecd92b,7394.51,7
53280aa9-0dff-43b3-a17f-bff161f97110,7387.79,7
1fcad74e-2c52-45f0-af8e-125ec1324a73,7378.25,12
cf4225a8-9bf4-44cf-ba28-95413c21dea3,7375.67,9
aad2c4c7-2ccd-471b-942f-70e8a7c517bc,7374.05,7
6c0b0784-416d-41c3-a85b-92194771a573,7363.92,8
1c5a095f-8fc6-4d53-9478-f369d0e057e6,7356.368915201672,6
bf19f2b8-262f-47c9-8102-8ae39cf09764,7347.29,8
0c99feb6-d560-48bb-9155-d254e107231f,7345.1900000000005,11
bb5102e3-1adf-4ed8-9340-f1ba9ce4cd64,7344.16,8
86e9fca7-c04a-413b-a9ad-214d89a0a968,7341.389999999999,5
8a6e7fe1-f86c-4d13-b7e3-925c4cff95eb,7339.2699999999995,12
bf805ddd-e1c3-4de4-a716-f20d07b03217,7339.03,11
6f570618-1a45-428c-a3d7-c046f339f80d,7323.92,11
a1b5af00-d0a8-424e-9226-43c537cc5d99,7322.26,3
19005ffc-d917-49fd-a425-b0376f35eb73,7321.89,12
5ac4ab81-03ce-444a-bf91-ae37c4fbec28,7320.619999999999,7
5249b6bd-15bc-4fd5-a43b-6eb4c80f67c2,7317.2,16
c6a186f5-a446-4cd7-920c-9648785ed593,7311.05,8
e6039bef-d72d-42eb-8766-8ad1e5b7a73b,7306.27,10
95b2c683-ee7e-4639-b8a6-4aa4c8af8878,7304.83,12
b49dd1f0-8aa0-4fd6-9159-7c8277bacc9f,7298.33,7
61033737-9a32-4b69-bb64-71af098d5cb9,7289.77,11
6e08bf91-6b74-437b-aec9-c5198c9d776e,7285.51,8
d350810e-24c5-4be7-82a6-11790cdde8d9,7282.92,12
1de5ab66-7ac4-48e0-be92-100478625771,7281.49,9
72e63576-1b9a-4a5d-b8d9-0557f82e3f4b,7276.49,10
35dfe82b-dd9b-4841-821d-c6ca82c646eb,7275.280000000001,9
4bf3693e-2dd3-4dcc-a356-8445f17f19e5,7273.400000000001,3
9fe3da44-ae3d-44c1-a15b-d09bbf275fb5,7270.599999999999,9
d841240e-28a1-4ed3-9d6d-eb4766e52c0e,7268.58,11
ea2bd1b9-adf1-4f2d-8598-d07024cd0507,7266.99,7
8595dcfa-2bfc-46f4-a15a-042af85b78cd,7266.55,8
0d4ffdbe-badb-4efa-befd-9a1e99bcef09,7265.98,9
b2fb70a0-a462-4792-91c8-4b035371d92a,7263.16,8
87f424f1-989a-41c2-951f-2e78989874ee,7262.67,15
521087ea-468a-4c19-b5fd-df10d673503b,7258.02,11
4f576e3d-c5d3-47fb-864c-3fd043f29a58,7257.13,5
64009b00-121e-4522-9933-cb63f22cf93e,7256.42,8
45c5f036-deef-4a3e-a137-8c4da6064b54,7256.31,8
90dd1f3f-97c1-4959-9611-ad4c8a15d00b,7255.73,8
b1f45ec7-a846-4a31-a3e2-a0fcfff285ed,7252.97,15
c104eabd-cfbb-4d16-bb4e-3674113bc67a,7244.5,8
0e53c6e6-0760-4afe-b9b9-66856265c46b,7244.47,12
deb57386-034e-47f0-aa5c-3857c2d687de,7243.53,11
6fab063c-fc3e-4d62-afcf-81e258db795c,7242.25,8
b5f77492-a9b6-42f6-86d6-641f8907761d,7241.34,8
69a1dc28-ceaf-4288-a8a3-ad24b382dd56,7236.88,10
498e0d46-8130-46e4-b997-cf74a400dcd1,7235.47,10
62087c9e-16f7-4786-bf9b-811ac0d0c590,7229.54,9
c9a2c097-3816-448c-b7d0-ef9f8623fe0e,7219.94,8
df42434d-f2d4-4a7f-8345-cd038950ff1b,7216.66,12
99df92b3-22e5-42ef-b779-8bdc0c6e305a,7212.75,6
8d4eb03e-7b88-4a16-be13-6cd4801779a7,7205.174656704787,12
2e201e7f-8135-42f9-aaf7-ee81d3380138,7200.528716673361,13
e0403831-ca5e-425d-a2f3-cee69c3f24cc,7198.78,13
f97cb93c-3755-4484-ac35-73df7695b793,7198.551531686702,6
53028554-1256-42c4-89ac-20eada75c706,7195.87,8
a62fc5d5-19f1-432a-907c-19da24451060,7191.72,8
7b189680-0496-4384-bd94-8152cea9a0cd,7175.9800000000005,11
6ae2463c-cf5d-487f-922f-1b1dc8344888,7167.1,9
860d779c-e49a-418b-818e-cdab1e173fa4,7162.9,9
7dfebc1a-9414-42c4-97b2-ec4ff22705f2,7162.4,7
77a07097-7061-4e2e-a721-e4444ae2c235,7161.82,11
a7e4a8db-605e-42b2-af09-6291cdb9735c,7155.25,8
630b14e7-c631-4abd-8eb6-8239feb253d5,7153.299999999999,6
88582197-1c54-4155-b5ed-4d9a0e8a787d,7150.17,7
0c42747c-9aed-43b2-bea2-ae12b9ac8049,7141.370000000001,13
62ab496d-f69a-48af-b44c-08ac79b6f68d,7140.849999999999,6
9a1fd5a0-7ec8-40bf-a1fa-91e2db34483d,7137.46695442224,6
bed6f5a2-71c9-4ae6-8811-509bab059b2e,7127.67,11
7d8d77aa-fdc7-4ebf-a3c5-49dfd22c8a5c,7124.620000000001,10
57150dbf-8103-428d-80da-1ce663226fec,7123.75,14
53182df4-1874-45e5-bbb2-3b397df2e5d0,7123.62,13
22c58ab6-601d-45bb-bf5d-52b78c7d9477,7122.98473449166,7
d04bf760-ea88-4c73-9b50-2771c15d0bf7,7118.22,9
5f80e08f-f89d-4843-ae0c-1914b21ccf85,7110.91,14
64235bd1-2aff-4e80-8ea7-022e0d139d49,7110.15,15
ee792c33-ff69-4d2d-af6c-301b06ac3d42,7107.593552590752,5
948e0bcf-d897-4f0e-9f30-0093af828015,7102.43,8
8c33dc6b-bd52-4ef5-be05-6178e1b8b861,7094.4,8
667a9209-4175-4430-bcd4-5d2f04ff2cf6,7093.5,6
2a00daa6-c2f1-47f2-8243-e3559f20b372,7089.5,4
c5605892-257f-4719-bba3-259fc56e519a,7088.16,4
f6833f94-f460-45ca-a2c5-efb023f9bc67,7084.2300000000005,7
84383f62-b3d4-43ce-a9ef-384270640e2c,7081.01,12
97d1cf5b-eefc-42cb-b693-ff21e66437a3,7080.21,8
ef8526fa-2389-4c9b-8804-1d9b69bf3f8c,7076.55,5
e46ed880-0d12-491c-be35-3d3e4891f602,7069.29,12
dd26fa50-0e39-4ca6-9571-b3ce43855b52,7068.71,7
9ba5348b-13f9-49fd-8e5a-7283edfe2fa6,7066.28,14
27a7f696-7ec5-472b-b6a6-8b3fec00f448,7063.55,8
08a8b31f-2141-412b-adbf-841b5a8e2dd9,7061.48,15
20a2c32e-4387-4fa9-b44e-42413369b094,7056.78,10
c460edb7-47db-4e44-af0f-aa72c6079817,7055.73,9
0c52c5b6-b7d8-46bc-93a8-89f0214f9be9,7046.51,9
18603f49-dcd8-40e7-a3fe-11752ed67164,7044.646861752046,5
aec6c5b9-900a-421d-beb2-4ebee3fea0d9,7043.2300000000005,11
f9c13e05-1e48-4c4d-81d1-17510c9eb527,7043.05,16
a1371708-1b20-4592-85fd-1618355a4dc4,7040.24,7
878d7b23-e674-4250-9454-02cd22e91ad7,7038.699999999999,7
80695c72-7768-4270-84f1-32f614842727,7038.69,10
632a103e-cfec-42ca-a552-b43adae61488,7035.120000000001,8
e8b07dd4-24d7-43df-8b07-b83aa2eca8df,7034.77,6
dc613206-b470-492e-b156-29c183c6de44,7033.53,16
42f77b2d-2f90-45a9-adc7-f65b6e7148c8,7033.0,13
55b06859-2979-45fa-8098-5e880ff5fccd,7022.45,11
66615c8c-8433-4969-95ac-548554f3412b,7020.71,5
062cab8a-c223-4733-a7a5-2dc2a8e6eef9,7019.57,10
34e72e5f-91f3-412f-9ec6-f64adbd78fd7,7017.71,13
bfb159e0-c7c6-4304-acd7-3bab35dd038e,7016.530000000001,9
bd084206-33d9-43a6-9c84-b529108dcff3,7013.16,7
64dee6a6-599f-497e-96d1-0925026ec4d0,7010.929999999999,10
1b7daed4-aaa6-41b1-9826-0d51d67614e3,7004.43,10
39d8d6cd-7cc8-441f-b3c3-e6092fe25682,7001.9800000000005,10
8d5e0481-91d5-4129-9d23-3207054d9dba,7000.72,8
964aa8a1-0942-4ea0-9b2a-eff3806d45ad,6998.6900000000005,5
225c3852-f673-4cda-a3e5-4892273d1d66,6994.59,7
e864e3f3-a61e-4c8e-898c-8bd20afc06a1,6994.5199999999995,13
7d7b70dc-17f0-49e2-a794-8b7e9c97fe37,6994.4400000000005,9
5e141da2-9366-4376-8f3a-cfb4cbddd2f2,6992.95,9
b2ef0aa9-34d6-468c-8c88-7133a83eb9db,6984.860000000001,4
dd07ba41-f07a-428e-89f6-432e7e5f7f40,6984.046984824403,4
7eae1853-b414-457c-bf4e-b1729174d401,6981.42,9
d7f65fd2-1556-490b-b3b3-b7f2c1e70f61,6977.82,10
b2f21ea7-d805-4a8a-82e8-b5ddd188fd47,6962.719999999999,8
751a70e9-eded-4bb2-bb7d-c17336277a6c,6959.46,12
84a900f1-2adf-4dcb-897a-e0bf77e7a2f7,6958.910000000001,7
175b576f-ab39-4cd7-8253-57a811d22358,6958.72,14
a12f5da5-5ae7-41ce-b848-33897487fa0c,6954.6900000000005,5
cb80441e-9e18-422f-bbe6-327e0210469a,6953.0199999999995,14
34f74866-eb42-4d2f-85b5-de6ab775e9f9,6949.73,6
0a121beb-ce35-4e89-92fd-a5170e8d4d61,6944.79,9
14c69fe5-d344-440a-877a-8c17c3ba847c,6943.82,11
bbb9bc6c-372c-49ca-9729-a1204d5fab90,6939.63,6
2faf2cb1-7b18-4876-a6bc-73d769ab4654,6939.039999999999,10
f72d05a2-cff0-4ac1-8b45-80bab590a077,6930.03,5
8a4ddb5c-bcb6-485c-b386-fd7a7145cabf,6930.01,3
76ba58aa-5e83-43f7-ad73-99051f9ee512,6925.92,8
5b995f05-fa4e-4f78-a285-3118321b5ffa,6917.49,9
352fd782-2787-428c-bdb2-fc4582e49b3f,6915.21,7
56a78316-af05-45a0-b97e-a3adfd32e687,6911.19,6
3ee1ed13-69b6-4d54-bc4e-55c579a2d34c,6904.47,6
1943f328-aebc-4ee1-a7bc-8e36c55ae1e8,6900.6900000000005,9
6e5866ed-0456-4a14-a2c1-212c5d13c6a1,6894.9,9
e061b9cf-b819-4647-be7e-ff8d9ab99138,6889.67,10
1be1226f-e85d-46e4-b66a-9bd01de8439c,6889.200000000001,10
6cde47f6-265c-49c1-9eaf-83c7cc96e5f6,6881.29,6
48ac7cb4-ccb9-4bf0-9c4a-cff078780c1e,6868.33,11
34b2ddc5-fdcb-4cd7-96bf-ce0323347fd7,6867.129999999999,5
8f512c7b-f625-4703-9076-d31dbf4b7cf8,6866.19,4
b2909ef3-ec31-4785-b0b6-a6c7727fdb2a,6864.76,6
78468fc5-51b6-4d28-a8c9-324fb59a3a12,6864.09,4
46e150e1-aa86-489e-915a-dda7855c13d9,6852.98,6
ce4874fa-96e3-48c2-b902-fef86b816bc3,6849.49,9
a9f75b3e-ba72-4058-8165-853c1a07d519,6847.07,11
9f00779d-0d88-4916-b88e-b151bfea14f8,6844.75,7
c0258f28-5727-4c11-bbfa-226eda85ce3d,6836.76,11
a365f06c-2d9d-448f-a5cb-373caa575c37,6825.66,13
bccf20c0-452a-4f65-bf30-bd5f29128d3f,6819.57,5
993bc3ba-1abf-4ecb-a9bb-8e3237818b5f,6817.5,10
c72d5b41-ba30-4664-bbab-18b35e895929,6811.9800000000005,8
98fe33cf-a672-49fd-b0e5-5a518ada4135,6800.360000000001,2
d4bf30b2-3ca3-4f2b-9e88-ebbacb3f20c6,6796.87,15
aa6720d5-bdad-4517-9cc1-32add66197a8,6791.0199999999995,11
524b5abd-65ec-4502-8804-fddccc11721a,6790.44,10
42e4d06f-9314-4aa6-9b82-76392e3d1375,6788.02,8
cce9a324-cb00-4a0d-9af9-7cbe2ddcd910,6787.13,5
d9a57c18-73f2-4a6e-adc6-0779bd657b51,6784.71,6
963659c5-7038-4872-b1ab-989e703694b7,6782.99,10
3c83da41-e8c8-4ccc-94dd-ac8cf889deb3,6779.85,8
ece4646b-d3ad-4fd3-b8e6-3f9ee4b15be1,6779.09,10
3b22d591-348b-494c-bb83-16f9d7ec2ef2,6774.02,8
1f49bb77-4463-4f2e-89cb-86c6a94c0228,6773.99,8
4dbb831c-5969-4985-b16f-c3ff5d13fa53,6772.26,12
89ba500a-5071-4437-8edc-e0b3e3fa2ae6,6771.76,10
179b3cdb-e482-4d9d-8544-960508d4123f,6771.32,5
fa03b39a-d4cc-4840-8d7a-3115161628ef,6766.57,7
4aed816b-6b6e-4a20-8279-67f946dd0ee4,6765.9,11
19b3d783-7298-4edf-9262-0722585afeff,6765.7699999999995,9
f9f4863e-05aa-42cd-b9a6-7197ea31c955,6765.04,2
39a7de31-eaa1-449c-964e-d1442add6e69,6759.63,9
d6f3c3b3-96a2-43dd-8c51-56cda490f2e8,6754.95,7
010cfe3b-6c6a-45a6-870f-139f78abaa75,6750.62,5
2bf3e73b-4321-4d5a-9fe4-87ed2ff74a73,6749.92,8
6c55855f-e857-4d74-ba80-4ed50f97193f,6743.36,9
dbc2da5e-e61a-4317-83a1-6693e8f8f4cb,6738.46,9
6a070afb-a07c-44e0-a8c1-19ece8b85e3a,6733.76,9
ef3711a5-7e8b-434d-9c07-57b88878b084,6731.2,7
6f848dbb-558f-40bd-b9d8-d4c7af5941de,6731.18,5
e2092e99-e5b9-4d39-9f0c-d2abd4a2ade0,6725.62,10
0af61042-4308-4883-b2d4-f68987068349,6720.07,6
44f0da9a-7a4b-4b40-8b16-880140257151,6719.41,11
bff976dd-98d9-4a1a-a421-de9fce84a1f3,6716.03,7
f1c193ee-e27c-48ba-b3b8-3eaf6c9c3fb8,6715.11,12
d0dd3ff4-a808-4d28-9dc9-e58b6ace9fe5,6714.42,10
b76060c8-5ecd-4cf1-bd2d-cc4134784c01,6713.3099999999995,4
81c077d0-2fe8-4926-80c5-f40c718ac6cd,6707.46,5
9a7eb840-5f17-4a36-9535-bd6cb4681578,6703.61,12
f6a28700-1fda-47da-9cbc-f772fd25d6ac,6700.09,8
7c854dd5-7650-4bae-b68f-f9b13c3873bc,6693.28,17
9e052a50-d0c0-4937-ab2b-155e6c6e7701,6690.29,7
82696c27-c7e5-42a3-97d9-1b6b3b03b425,6682.75,5
05febe7a-16f6-4ef7-a752-c12006c7357e,6680.8,7
76d4b9ca-245a-4bd2-9135-7a0a90587b46,6673.91,10
bb7d1292-5805-4a2e-b561-341f4bc1fe0f,6672.97,8
1b730fa3-64a9-4175-9279-37523065ce87,6670.96,9
18f2944c-9422-4090-a387-73c335528487,6661.51,8
0dd72d6e-8c63-4f1d-acb1-dabd78d253fb,6661.48,5
f2c72196-44b1-4e36-a948-d01db4e1b59b,6659.889999999999,5
6d24f355-acaf-4ac1-925e-a70e71327de9,6651.27,10
06907101-112f-4420-b338-caf728040ab7,6650.18,4
358cc607-c4ec-491d-a1e4-df9dc579c2e3,6649.22,4
3e9c1129-419f-48c1-8e0f-b53a0e3599df,6647.320000000001,11
b27bcf02-ca8a-4f65-9fbb-40df99604231,6644.89,12
f786e3e4-377f-4bd2-bee0-0082a1260d82,6641.52,14
8011786a-0e5f-40af-a700-4e49b67f3a75,6640.610000000001,8
29682244-a657-4820-8a25-e1ebbc3f92ba,6639.49,6
3398c8c4-13c1-4200-aeae-482e86d2adb2,6638.1900000000005,7
770573a0-f472-4bd0-8e41-49be2b6bf897,6634.98,6
c41b5601-4c95-46d5-abab-e7043248fb1d,6630.76,7
27bce69a-a12e-4a36-b710-deb777b31106,6624.37,11
7a4c23b3-29aa-4b2a-8bf3-6b2fe57367dc,6624.24,9
